"都道府県コード","都道府県名","都道府県名カナ","都道府県名ローマ字","市区町村コード","市区町村名","市区町村名カナ","市区町村名ローマ字","大字町丁目名","大字町丁目名カナ","大字町丁目名ローマ字","小字・通称名","緯度","経度"
"47","沖縄県","オキナワケン","OKINAWA KEN","47326","中頭郡北谷町","ナカガミグンチャタンチョウ","NAKAGAMI GUN CHATAN CHO","字吉原",,,,26.318472,127.77528
"47","沖縄県","オキナワケン","OKINAWA KEN","47326","中頭郡北谷町","ナカガミグンチャタンチョウ","NAKAGAMI GUN CHATAN CHO","字桃原",,,,26.320449,127.77837
"47","沖縄県","オキナワケン","OKINAWA KEN","47327","中頭郡北中城村","ナカガミグンキタナカグスクソン","NAKAGAMI GUN KITANAKAGUSUKU SON","字屋宜原",,,,26.31292,127.789516
"47","沖縄県","オキナワケン","OKINAWA KEN","47327","中頭郡北中城村","ナカガミグンキタナカグスクソン","NAKAGAMI GUN KITANAKAGUSUKU SON","字比嘉",,,,26.314296,127.7971
"47","沖縄県","オキナワケン","OKINAWA KEN","47327","中頭郡北中城村","ナカガミグンキタナカグスクソン","NAKAGAMI GUN KITANAKAGUSUKU SON","字美崎",,,,26.30471,127.821937
"47","沖縄県","オキナワケン","OKINAWA KEN","47327","中頭郡北中城村","ナカガミグンキタナカグスクソン","NAKAGAMI GUN KITANAKAGUSUKU SON","字渡口",,,,26.307454,127.805036
"47","沖縄県","オキナワケン","OKINAWA KEN","47327","中頭郡北中城村","ナカガミグンキタナカグスクソン","NAKAGAMI GUN KITANAKAGUSUKU SON","字和仁屋",,,,26.299593,127.806309
"47","沖縄県","オキナワケン","OKINAWA KEN","47327","中頭郡北中城村","ナカガミグンキタナカグスクソン","NAKAGAMI GUN KITANAKAGUSUKU SON","字仲順",,,,26.304351,127.799565
"47","沖縄県","オキナワケン","OKINAWA KEN","47327","中頭郡北中城村","ナカガミグンキタナカグスクソン","NAKAGAMI GUN KITANAKAGUSUKU SON","字喜舎場",,,,26.303253,127.792088
"47","沖縄県","オキナワケン","OKINAWA KEN","47327","中頭郡北中城村","ナカガミグンキタナカグスクソン","NAKAGAMI GUN KITANAKAGUSUKU SON","字島袋",,,,26.319991,127.801114
"47","沖縄県","オキナワケン","OKINAWA KEN","47327","中頭郡北中城村","ナカガミグンキタナカグスクソン","NAKAGAMI GUN KITANAKAGUSUKU SON","字熱田",,,,26.292314,127.807247
"47","沖縄県","オキナワケン","OKINAWA KEN","47327","中頭郡北中城村","ナカガミグンキタナカグスクソン","NAKAGAMI GUN KITANAKAGUSUKU SON","字大城",,,,26.290114,127.800121
"47","沖縄県","オキナワケン","OKINAWA KEN","47327","中頭郡北中城村","ナカガミグンキタナカグスクソン","NAKAGAMI GUN KITANAKAGUSUKU SON","字荻道",,,,26.292846,127.79694
"47","沖縄県","オキナワケン","OKINAWA KEN","47327","中頭郡北中城村","ナカガミグンキタナカグスクソン","NAKAGAMI GUN KITANAKAGUSUKU SON","字瑞慶覧",,,,26.306015,127.781073
"47","沖縄県","オキナワケン","OKINAWA KEN","47327","中頭郡北中城村","ナカガミグンキタナカグスクソン","NAKAGAMI GUN KITANAKAGUSUKU SON","字安谷屋",,,,26.296118,127.787601
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字奥間",,,,26.256153,127.784369
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字南浜",,,,26.234686,127.785788
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字北浜",,,,26.2408,127.785717
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字和宇慶",,,,26.240118,127.779172
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字津覇",,,,26.247623,127.782223
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字伊舎堂",,,,26.277135,127.800801
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字添石",,,,26.273873,127.798325
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字屋宜",,,,26.270263,127.793155
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字当間",,,,26.264056,127.790222
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字新垣",,,,26.274151,127.784245
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字安里",,,,26.259955,127.787322
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字久場",,,,26.283273,127.812565
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字泊",,,,26.275334,127.809305
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字登又",,,,26.282209,127.79011
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字北上原",,,,26.267206,127.779384
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字南上原",,,,26.250996,127.771295
"47","沖縄県","オキナワケン","OKINAWA KEN","47328","中頭郡中城村","ナカガミグンナカグスクソン","NAKAGAMI GUN NAKAGUSUKU SON","字伊集",,,,26.240675,127.772555
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字幸地",,,,26.231912,127.743071
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字小波津",,,,26.224506,127.755201
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字翁長",,,,26.233951,127.752129
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字桃原",,,,26.21666,127.749219
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字安室",,,,26.219835,127.754318
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字徳佐田",,,,26.243657,127.747611
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字東崎",,,,26.214068,127.772889
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字掛保久",,,,26.232372,127.772213
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字嘉手苅",,,,26.225821,127.765836
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字兼久",,,,26.217097,127.767875
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字津花波",,,,26.230343,127.760539
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字呉屋",,,,26.231389,127.756351
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字小橋川",,,,26.231428,127.763719
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字与那城",,,,26.219705,127.76148
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字我謝",,,,26.215469,127.758083
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字森川",,,,26.24928,127.756716
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字池田",,,,26.220431,127.741157
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","上原一丁目","ウエハラ 1","UEHARA 1",,26.241069,127.762133
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字棚原",,,,26.245747,127.754968
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","棚原一丁目","タナバル 1","TANABARU 1",,26.242601,127.755364
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字千原",,,,26.250893,127.762658
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","上原二丁目","ウエハラ 2","UEHARA 2",,26.243157,127.762911
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字上原",,,,26.239697,127.764867
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字小那覇",,,,26.227559,127.778964
"47","沖縄県","オキナワケン","OKINAWA KEN","47329","中頭郡西原町","ナカガミグンニシハラチョウ","NAKAGAMI GUN NISHIHARA CHO","字内間",,,,26.233672,127.767302
"47","沖縄県","オキナワケン","OKINAWA KEN","47348","島尻郡与那原町","シマジリグンヨナバルチョウ","SHIMAJIRI GUN YONABARU CHO","字与那原",,,,26.204724,127.751229
"47","沖縄県","オキナワケン","OKINAWA KEN","47348","島尻郡与那原町","シマジリグンヨナバルチョウ","SHIMAJIRI GUN YONABARU CHO","字上与那原",,,,26.199155,127.751305
"47","沖縄県","オキナワケン","OKINAWA KEN","47348","島尻郡与那原町","シマジリグンヨナバルチョウ","SHIMAJIRI GUN YONABARU CHO","字東浜",,,,26.206249,127.761622
"47","沖縄県","オキナワケン","OKINAWA KEN","47348","島尻郡与那原町","シマジリグンヨナバルチョウ","SHIMAJIRI GUN YONABARU CHO","字板良敷",,,,26.19345,127.766623
"47","沖縄県","オキナワケン","OKINAWA KEN","47350","島尻郡南風原町","シマジリグンハエバルチョウ","SHIMAJIRI GUN HAEBARU CHO","字神里",,,,26.174519,127.730075
"47","沖縄県","オキナワケン","OKINAWA KEN","47350","島尻郡南風原町","シマジリグンハエバルチョウ","SHIMAJIRI GUN HAEBARU CHO","字与那覇",,,,26.200936,127.743365
"47","沖縄県","オキナワケン","OKINAWA KEN","47350","島尻郡南風原町","シマジリグンハエバルチョウ","SHIMAJIRI GUN HAEBARU CHO","字山川",,,,26.179163,127.724555
"47","沖縄県","オキナワケン","OKINAWA KEN","47350","島尻郡南風原町","シマジリグンハエバルチョウ","SHIMAJIRI GUN HAEBARU CHO","字照屋",,,,26.185674,127.725315
"47","沖縄県","オキナワケン","OKINAWA KEN","47350","島尻郡南風原町","シマジリグンハエバルチョウ","SHIMAJIRI GUN HAEBARU CHO","字喜屋武",,,,26.184001,127.73185
"47","沖縄県","オキナワケン","OKINAWA KEN","47350","島尻郡南風原町","シマジリグンハエバルチョウ","SHIMAJIRI GUN HAEBARU CHO","字本部",,,,26.190791,127.723749
"47","沖縄県","オキナワケン","OKINAWA KEN","47350","島尻郡南風原町","シマジリグンハエバルチョウ","SHIMAJIRI GUN HAEBARU CHO","字兼城",,,,26.195835,127.724693
"47","沖縄県","オキナワケン","OKINAWA KEN","47350","島尻郡南風原町","シマジリグンハエバルチョウ","SHIMAJIRI GUN HAEBARU CHO","字宮平",,,,26.197647,127.734435
"47","沖縄県","オキナワケン","OKINAWA KEN","47350","島尻郡南風原町","シマジリグンハエバルチョウ","SHIMAJIRI GUN HAEBARU CHO","字大名",,,,26.209055,127.734605
"47","沖縄県","オキナワケン","OKINAWA KEN","47350","島尻郡南風原町","シマジリグンハエバルチョウ","SHIMAJIRI GUN HAEBARU CHO","字宮城",,,,26.206489,127.741782
"47","沖縄県","オキナワケン","OKINAWA KEN","47350","島尻郡南風原町","シマジリグンハエバルチョウ","SHIMAJIRI GUN HAEBARU CHO","字新川",,,,26.208755,127.726448
"47","沖縄県","オキナワケン","OKINAWA KEN","47350","島尻郡南風原町","シマジリグンハエバルチョウ","SHIMAJIRI GUN HAEBARU CHO","字津嘉山",,,,26.187603,127.715418
"47","沖縄県","オキナワケン","OKINAWA KEN","47353","島尻郡渡嘉敷村","シマジリグントカシキソン","SHIMAJIRI GUN TOKASHIKI SON","字渡嘉敷",,,,26.204298,127.361284
"47","沖縄県","オキナワケン","OKINAWA KEN","47353","島尻郡渡嘉敷村","シマジリグントカシキソン","SHIMAJIRI GUN TOKASHIKI SON","字阿波連",,,,26.165607,127.354599
"47","沖縄県","オキナワケン","OKINAWA KEN","47353","島尻郡渡嘉敷村","シマジリグントカシキソン","SHIMAJIRI GUN TOKASHIKI SON","字前島",,,,26.213017,127.447923
"47","沖縄県","オキナワケン","OKINAWA KEN","47354","島尻郡座間味村","シマジリグンザマミソン","SHIMAJIRI GUN ZAMAMI SON","字阿嘉",,,,26.199931,127.277528
"47","沖縄県","オキナワケン","OKINAWA KEN","47354","島尻郡座間味村","シマジリグンザマミソン","SHIMAJIRI GUN ZAMAMI SON","字慶留間",,,,26.181715,127.28888
"47","沖縄県","オキナワケン","OKINAWA KEN","47354","島尻郡座間味村","シマジリグンザマミソン","SHIMAJIRI GUN ZAMAMI SON","字阿真",,,,26.232556,127.291791
"47","沖縄県","オキナワケン","OKINAWA KEN","47354","島尻郡座間味村","シマジリグンザマミソン","SHIMAJIRI GUN ZAMAMI SON","字阿佐",,,,26.240462,127.318917
"47","沖縄県","オキナワケン","OKINAWA KEN","47354","島尻郡座間味村","シマジリグンザマミソン","SHIMAJIRI GUN ZAMAMI SON","字座間味",,,,26.230562,127.306165
"47","沖縄県","オキナワケン","OKINAWA KEN","47355","島尻郡粟国村","シマジリグンアグニソン","SHIMAJIRI GUN AGUNI SON","字浜",,,,26.586506,127.243133
"47","沖縄県","オキナワケン","OKINAWA KEN","47355","島尻郡粟国村","シマジリグンアグニソン","SHIMAJIRI GUN AGUNI SON","字西",,,,26.585824,127.21845
"47","沖縄県","オキナワケン","OKINAWA KEN","47355","島尻郡粟国村","シマジリグンアグニソン","SHIMAJIRI GUN AGUNI SON","字東",,,,26.589864,127.231393
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","マグシ",,,,26.380755,127.148383
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","崎座",,,,26.379493,127.146333
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","大崎",,,,26.37801,127.149582
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","西森",,,,26.377884,127.14709
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","天土",,,,26.375645,127.148005
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","サウジ",,,,26.37637,127.145607
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","塩川",,,,26.376433,127.143967
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","富田",,,,26.374377,127.146538
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","赤嶺",,,,26.375249,127.144503
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","西兼久",,,,26.373766,127.142555
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","上手",,,,26.372778,127.147119
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","セキル",,,,26.3724,127.145869
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","西ノ底",,,,26.372662,127.144299
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","西",,,,26.37147,127.142788
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","東",,,,26.370394,127.146131
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","南",,,,26.370249,127.142264
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","大道",,,,26.369057,127.143369
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","脇原",,,,26.368243,127.140346
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","高田",,,,26.365481,127.138427
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","上高田",,,,26.363388,127.140607
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","高田川",,,,26.366179,127.142468
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","義中",,,,26.367196,127.144881
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","栗苅",,,,26.367719,127.147439
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","無蛇",,,,26.364521,127.14805
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","萩岳",,,,26.364144,127.145462
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","淵蛇",,,,26.36237,127.142584
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","呼子",,,,26.360975,127.145578
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","高嶺",,,,26.358765,127.144677
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","大川",,,,26.361464,127.150112
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","キノ",,,,26.357487,127.147587
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","君子川",,,,26.356689,127.144932
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","玉良志",,,,26.360035,127.150326
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","安在良",,,,26.360738,127.152839
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","内ノ底",,,,26.358856,127.151958
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","君子",,,,26.355224,127.144277
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","大本田",,,,26.355053,127.149104
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","島尻",,,,26.356494,127.153397
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","投良",,,,26.361607,127.156264
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","横岳",,,,26.359073,127.154596
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","唐岳",,,,26.359968,127.155658
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","居明良口",,,,26.358042,127.157144
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","ヲモ",,,,26.360165,127.158919
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","深ノ巻",,,,26.362471,127.159678
"47","沖縄県","オキナワケン","OKINAWA KEN","47356","島尻郡渡名喜村","シマジリグントナキソン","SHIMAJIRI GUN TONAKI SON","入砂",,,,26.385156,127.102506
"47","沖縄県","オキナワケン","OKINAWA KEN","47357","島尻郡南大東村","シマジリグンミナミダイトウソン","SHIMAJIRI GUN MINAMIDAITO SON","字旧東",,,,25.836353,131.253281
"47","沖縄県","オキナワケン","OKINAWA KEN","47357","島尻郡南大東村","シマジリグンミナミダイトウソン","SHIMAJIRI GUN MINAMIDAITO SON","字南",,,,25.823744,131.244525
"47","沖縄県","オキナワケン","OKINAWA KEN","47357","島尻郡南大東村","シマジリグンミナミダイトウソン","SHIMAJIRI GUN MINAMIDAITO SON","字北",,,,25.858553,131.235392
"47","沖縄県","オキナワケン","OKINAWA KEN","47357","島尻郡南大東村","シマジリグンミナミダイトウソン","SHIMAJIRI GUN MINAMIDAITO SON","字新東",,,,25.853836,131.261773
"47","沖縄県","オキナワケン","OKINAWA KEN","47357","島尻郡南大東村","シマジリグンミナミダイトウソン","SHIMAJIRI GUN MINAMIDAITO SON","字在所",,,,25.836302,131.235098
"47","沖縄県","オキナワケン","OKINAWA KEN","47357","島尻郡南大東村","シマジリグンミナミダイトウソン","SHIMAJIRI GUN MINAMIDAITO SON","字池之沢",,,,25.837234,131.225018
"47","沖縄県","オキナワケン","OKINAWA KEN","47358","島尻郡北大東村","シマジリグンキタダイトウソン","SHIMAJIRI GUN KITADAITO SON","字ラサ",,,,24.466789,131.188692
"47","沖縄県","オキナワケン","OKINAWA KEN","47358","島尻郡北大東村","シマジリグンキタダイトウソン","SHIMAJIRI GUN KITADAITO SON","字港",,,,25.950905,131.28837
"47","沖縄県","オキナワケン","OKINAWA KEN","47358","島尻郡北大東村","シマジリグンキタダイトウソン","SHIMAJIRI GUN KITADAITO SON","字南",,,,25.9382,131.314292
"47","沖縄県","オキナワケン","OKINAWA KEN","47358","島尻郡北大東村","シマジリグンキタダイトウソン","SHIMAJIRI GUN KITADAITO SON","字中野",,,,25.947544,131.302378
"47","沖縄県","オキナワケン","OKINAWA KEN","47359","島尻郡伊平屋村","シマジリグンイヘヤソン","SHIMAJIRI GUN IHEYA SON","字田名",,,,27.068049,127.98759
"47","沖縄県","オキナワケン","OKINAWA KEN","47359","島尻郡伊平屋村","シマジリグンイヘヤソン","SHIMAJIRI GUN IHEYA SON","字島尻",,,,27.014303,127.937001
"47","沖縄県","オキナワケン","OKINAWA KEN","47359","島尻郡伊平屋村","シマジリグンイヘヤソン","SHIMAJIRI GUN IHEYA SON","字野甫",,,,26.99573,127.919348
"47","沖縄県","オキナワケン","OKINAWA KEN","47359","島尻郡伊平屋村","シマジリグンイヘヤソン","SHIMAJIRI GUN IHEYA SON","字我喜屋",,,,27.036224,127.9568
"47","沖縄県","オキナワケン","OKINAWA KEN","47359","島尻郡伊平屋村","シマジリグンイヘヤソン","SHIMAJIRI GUN IHEYA SON","字前泊",,,,27.048461,127.977462
"47","沖縄県","オキナワケン","OKINAWA KEN","47360","島尻郡伊是名村","シマジリグンイゼナソン","SHIMAJIRI GUN IZENA SON","字仲田",,,,26.925141,127.946139
"47","沖縄県","オキナワケン","OKINAWA KEN","47360","島尻郡伊是名村","シマジリグンイゼナソン","SHIMAJIRI GUN IZENA SON","字伊是名",,,,26.920257,127.932435
"47","沖縄県","オキナワケン","OKINAWA KEN","47360","島尻郡伊是名村","シマジリグンイゼナソン","SHIMAJIRI GUN IZENA SON","字内花",,,,26.945592,127.94097
"47","沖縄県","オキナワケン","OKINAWA KEN","47360","島尻郡伊是名村","シマジリグンイゼナソン","SHIMAJIRI GUN IZENA SON","字勢理客",,,,26.938118,127.924191
"47","沖縄県","オキナワケン","OKINAWA KEN","47360","島尻郡伊是名村","シマジリグンイゼナソン","SHIMAJIRI GUN IZENA SON","字諸見",,,,26.938176,127.949325
